,dwt_type,random_seed,num_estimators,accuracy,recall,precision,f1_score,matthews_corr_coef
260,db4,1161,25,0.9896729776247849,0.8775510204081632,0.9347826086956522,0.9052631578947369,0.9003099897812444
261,db4,1181,25,0.9873780837636259,0.8558558558558559,0.9405940594059405,0.8962264150943395,0.8906464218290405
262,db4,1201,25,0.9913941480206541,0.9009009009009009,0.9615384615384616,0.930232558139535,0.9262096356101124
263,db4,1221,25,0.9896729776247849,0.9369369369369369,0.9043478260869565,0.9203539823008849,0.9149982420706816
264,db4,1241,25,0.9890992541594952,0.9009009009009009,0.9259259259259259,0.91324200913242,0.9075243913142161
265,db4,1261,25,0.9862306368330465,0.918918918918919,0.8717948717948718,0.8947368421052632,0.8877277663718731
266,db4,1281,25,0.9868043602983362,0.8679245283018868,0.9108910891089109,0.8888888888888888,0.8821697987737764
267,db4,1301,25,0.985083189902467,0.8515625,0.9396551724137931,0.8934426229508198,0.8866839482038991
268,db4,1321,25,0.993689041881813,0.9351851851851852,0.9619047619047619,0.9483568075117371,0.9451030294323272
269,db4,1341,25,0.9954102122776821,0.9423076923076923,0.98,0.9607843137254902,0.9585556693243403
270,db4,1361,25,0.9919678714859438,0.9038461538461539,0.9591836734693877,0.9306930693069307,0.9268947646809255
271,db4,1381,25,0.9896729776247849,0.875,0.9479166666666666,0.91,0.9053468466294812
272,db4,1401,25,0.9913941480206541,0.9181818181818182,0.9439252336448598,0.9308755760368663,0.9263886275413242
273,db4,1421,25,0.9913941480206541,0.946236559139785,0.8979591836734694,0.9214659685863874,0.9172687466972108
274,db4,1441,25,0.9925415949512335,0.926605504587156,0.9528301886792453,0.9395348837209303,0.9356648462101246
275,db4,1461,25,0.9868043602983362,0.8547008547008547,0.9433962264150944,0.8968609865470852,0.891068333055464
276,db4,1481,25,0.9908204245553643,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9118093503339405
277,db4,1501,25,0.9890992541594952,0.86,0.945054945054945,0.9005235602094239,0.8958844250274642
278,db4,1521,25,0.9873780837636259,0.8571428571428571,0.9278350515463918,0.8910891089108911,0.8851835292937177
279,db4,1541,25,0.9856569133677567,0.875,0.8990825688073395,0.8868778280542987,0.8793147242684969
280,db4,1561,25,0.9948364888123924,0.9375,0.967741935483871,0.9523809523809523,0.9497856923823975
281,db4,1581,25,0.9862306368330465,0.8529411764705882,0.90625,0.8787878787878787,0.8719457916904118
282,db4,1601,25,0.9879518072289156,0.8932038834951457,0.9019607843137255,0.8975609756097561,0.891172619051739
283,db4,1621,25,0.9902467010900746,0.8863636363636364,0.9176470588235294,0.9017341040462428,0.896753715733408
284,db4,1641,25,0.9913941480206541,0.9279279279279279,0.9363636363636364,0.9321266968325792,0.9275434410987552
285,db4,1661,25,0.9925415949512335,0.9042553191489362,0.9550561797752809,0.9289617486338798,0.9254138341750862
286,db4,1681,25,0.9868043602983362,0.9026548672566371,0.8947368421052632,0.8986784140969163,0.8916310800188376
287,db4,1701,25,0.9908204245553643,0.9032258064516129,0.9230769230769231,0.9130434782608696,0.9082583361146942
288,db4,1721,25,0.9890992541594952,0.9325842696629213,0.8645833333333334,0.8972972972972973,0.8922626641211348
289,db4,1741,25,0.9902467010900746,0.9145299145299145,0.9385964912280702,0.9264069264069265,0.9212742484949803
290,db4,1761,25,0.9896729776247849,0.9026548672566371,0.9357798165137615,0.918918918918919,0.9135752875230749
291,db4,1781,25,0.9896729776247849,0.8737864077669902,0.9473684210526315,0.909090909090909,0.9044559958157926
292,db4,1801,25,0.9908204245553643,0.9174311926605505,0.9345794392523364,0.925925925925926,0.9210782796462861
293,db4,1821,25,0.9885255306942053,0.9354838709677419,0.8613861386138614,0.8969072164948454,0.8916932093079851
294,db4,1841,25,0.993689041881813,0.9195402298850575,0.9523809523809523,0.935672514619883,0.9325140417363983
295,db4,1861,25,0.9931153184165232,0.9134615384615384,0.9693877551020408,0.9405940594059407,0.9374094251094243
296,db4,1881,25,0.9902467010900746,0.9439252336448598,0.9017857142857143,0.9223744292237444,0.917446038356707
297,db4,1901,25,0.9868043602983362,0.8532110091743119,0.93,0.8899521531100477,0.883875024014523
298,db4,1921,25,0.9896729776247849,0.9035087719298246,0.9363636363636364,0.9196428571428572,0.9142931399396277
299,db4,1941,25,0.9931153184165232,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9417803262261315
300,db4,1961,25,0.9902467010900746,0.8859649122807017,0.9619047619047619,0.9223744292237442,0.9180631443213969
301,db4,1981,25,0.9873780837636259,0.8703703703703703,0.9215686274509803,0.8952380952380952,0.8889393139181734
302,db4,2001,25,0.9856569133677567,0.8333333333333334,0.9523809523809523,0.888888888888889,0.8835040379169833
303,db4,1,30,0.9896729776247849,0.8777777777777778,0.9186046511627907,0.8977272727272728,0.8925478659723014
304,db4,21,30,0.9902467010900746,0.8709677419354839,0.9418604651162791,0.9050279329608939,0.9006610648982841
305,db4,41,30,0.9902467010900746,0.8771929824561403,0.970873786407767,0.9216589861751152,0.9178143491315109
306,db4,61,30,0.9925415949512335,0.9387755102040817,0.9292929292929293,0.934010152284264,0.9300711522230092
307,db4,81,30,0.9925415949512335,0.9320388349514563,0.9411764705882353,0.9365853658536586,0.9326357855517639
308,db4,101,30,0.9873780837636259,0.8725490196078431,0.9081632653061225,0.89,0.8835066491709233
309,db4,121,30,0.9908204245553643,0.9024390243902439,0.9652173913043478,0.9327731092436974,0.9284572706553014
310,db4,141,30,0.9942627653471027,0.9739130434782609,0.9411764705882353,0.9572649572649573,0.9543511176661217
311,db4,161,30,0.9879518072289156,0.845360824742268,0.9318181818181818,0.8864864864864865,0.8813041927090153
312,db4,181,30,0.9827882960413081,0.8189655172413793,0.9134615384615384,0.8636363636363636,0.8559312310417666
313,db4,201,30,0.9873780837636259,0.91,0.875,0.892156862745098,0.8856484559799547
314,db4,221,30,0.9868043602983362,0.8583333333333333,0.944954128440367,0.8995633187772926,0.8937005646370653
315,db4,241,30,0.9919678714859438,0.9166666666666666,0.9519230769230769,0.9339622641509433,0.9298754269096943
316,db4,261,30,0.9868043602983362,0.8440366972477065,0.9387755102040817,0.888888888888889,0.8833058387208401
317,db4,281,30,0.9902467010900746,0.9130434782608695,0.9032258064516129,0.9081081081081082,0.9029730243007031
318,db4,301,30,0.9913941480206541,0.9099099099099099,0.9528301886792453,0.9308755760368664,0.9265693376814084
319,db4,321,30,0.9931153184165232,0.912621359223301,0.9690721649484536,0.94,0.9368261491425548
320,db4,341,30,0.9822145725760184,0.8205128205128205,0.9056603773584906,0.8609865470852018,0.8526952313614178
321,db4,361,30,0.9902467010900746,0.8913043478260869,0.9213483146067416,0.9060773480662982,0.9010728210722005
322,db4,381,30,0.9873780837636259,0.8962264150943396,0.8962264150943396,0.8962264150943396,0.8895068060534111
323,db4,401,30,0.9919678714859438,0.9272727272727272,0.9444444444444444,0.9357798165137615,0.9315408436503637
324,db4,421,30,0.9913941480206541,0.9368421052631579,0.9081632653061225,0.922279792746114,0.9178501085584443
325,db4,441,30,0.9902467010900746,0.8990825688073395,0.9423076923076923,0.92018779342723,0.915282922019127
326,db4,461,30,0.9908204245553643,0.926605504587156,0.926605504587156,0.926605504587156,0.9217095437548426
327,db4,481,30,0.9890992541594952,0.9351851851851852,0.8938053097345132,0.9140271493212669,0.9084761040029558
328,db4,501,30,0.9856569133677567,0.8425925925925926,0.9191919191919192,0.8792270531400966,0.8725505045986908
329,db4,521,30,0.9879518072289156,0.8571428571428571,0.9375,0.8955223880597014,0.8901484831630264
330,db4,541,30,0.9902467010900746,0.9009009009009009,0.9433962264150944,0.9216589861751152,0.9167383183933846
331,db4,561,30,0.9856569133677567,0.8828828828828829,0.8909090909090909,0.8868778280542986,0.8792312883296396
332,db4,581,30,0.9896729776247849,0.9042553191489362,0.9042553191489362,0.9042553191489362,0.8987974659045457
333,db4,601,30,0.9879518072289156,0.8144329896907216,0.9634146341463414,0.8826815642458101,0.8798150987536222
334,db4,621,30,0.9879518072289156,0.8725490196078431,0.9175257731958762,0.8944723618090452,0.8884032721449648
335,db4,641,30,0.9862306368330465,0.8653846153846154,0.9,0.8823529411764707,0.8752331397878996
336,db4,661,30,0.9890992541594952,0.9047619047619048,0.9134615384615384,0.9090909090909091,0.9033047651175502
337,db4,681,30,0.9879518072289156,0.8823529411764706,0.9090909090909091,0.8955223880597014,0.8892427476323927
338,db4,701,30,0.9896729776247849,0.8494623655913979,0.9518072289156626,0.8977272727272727,0.8939090075522179
339,db4,721,30,0.9885255306942053,0.8817204301075269,0.9010989010989011,0.8913043478260869,0.8853064585389537
340,db4,741,30,0.9873780837636259,0.8761061946902655,0.9252336448598131,0.9,0.8936479520979326
341,db4,761,30,0.9902467010900746,0.9120879120879121,0.9021739130434783,0.907103825136612,0.901972151456803
342,db4,781,30,0.9908204245553643,0.898989898989899,0.9368421052631579,0.9175257731958762,0.9128852983030254
343,db4,801,30,0.9902467010900746,0.8888888888888888,0.9361702127659575,0.9119170984455959,0.9070994690268563
344,db4,821,30,0.9931153184165232,0.9339622641509434,0.9519230769230769,0.942857142857143,0.9392427255187055
345,db4,841,30,0.9885255306942053,0.8807339449541285,0.9320388349514563,0.9056603773584906,0.8999655261082901
346,db4,861,30,0.9885255306942053,0.8818181818181818,0.9326923076923077,0.9065420560747663,0.9008366550573039
347,db4,881,30,0.9890992541594952,0.8679245283018868,0.9484536082474226,0.9064039408866995,0.9016280270391195
348,db4,901,30,0.9913941480206541,0.9101123595505618,0.9204545454545454,0.9152542372881356,0.9107374298565497
349,db4,921,30,0.9913941480206541,0.883495145631068,0.9680851063829787,0.9238578680203046,0.9203866582575896
350,db4,941,30,0.9896729776247849,0.9134615384615384,0.9134615384615384,0.9134615384615384,0.9079703853193786
351,db4,961,30,0.993689041881813,0.9139784946236559,0.9659090909090909,0.9392265193370166,0.9362984056190836
352,db4,981,30,0.985083189902467,0.8660714285714286,0.8981481481481481,0.8818181818181818,0.8740247757367227
353,db4,1001,30,0.9908204245553643,0.91,0.9285714285714286,0.9191919191919193,0.9143787008638803
354,db4,1021,30,0.9919678714859438,0.9152542372881356,0.9642857142857143,0.9391304347826087,0.935198608758694
355,db4,1041,30,0.9879518072289156,0.9038461538461539,0.8952380952380953,0.8995215311004785,0.8931249558161576
356,db4,1061,30,0.9896729776247849,0.9134615384615384,0.9134615384615384,0.9134615384615384,0.9079703853193786
357,db4,1081,30,0.9885255306942053,0.8859649122807017,0.9351851851851852,0.9099099099099098,0.9041639562562427
358,db4,1101,30,0.9862306368330465,0.8229166666666666,0.9186046511627907,0.8681318681318682,0.8623408577859296
359,db4,1121,30,0.9862306368330465,0.8198198198198198,0.9578947368421052,0.8834951456310679,0.8792233985718092
360,db4,1141,30,0.9885255306942053,0.8807339449541285,0.9320388349514563,0.9056603773584906,0.8999655261082901
361,db4,1161,30,0.9908204245553643,0.8877551020408163,0.9456521739130435,0.9157894736842105,0.9114486754344061
362,db4,1181,30,0.9902467010900746,0.9009009009009009,0.9433962264150944,0.9216589861751152,0.9167383183933846
363,db4,1201,30,0.9925415949512335,0.918918918918919,0.9622641509433962,0.9400921658986175,0.9364003569694322
364,db4,1221,30,0.9868043602983362,0.8828828828828829,0.9074074074074074,0.8949771689497718,0.8880333491970507
365,db4,1241,30,0.9890992541594952,0.9009009009009009,0.9259259259259259,0.91324200913242,0.9075243913142161
366,db4,1261,30,0.9919678714859438,0.963963963963964,0.9145299145299145,0.9385964912280702,0.934673120918508
367,db4,1281,30,0.9862306368330465,0.8584905660377359,0.91,0.883495145631068,0.8766047248601904
368,db4,1301,30,0.9845094664371773,0.8515625,0.9316239316239316,0.889795918367347,0.8825125633654471
369,db4,1321,30,0.9948364888123924,0.9444444444444444,0.9714285714285714,0.9577464788732395,0.955104757271532
370,db4,1341,30,0.9948364888123924,0.9326923076923077,0.9797979797979798,0.9556650246305419,0.9532514423614554
371,db4,1361,30,0.9896729776247849,0.9038461538461539,0.9215686274509803,0.9126213592233009,0.9071823992742649
372,db4,1381,30,0.9913941480206541,0.8942307692307693,0.9587628865979382,0.9253731343283582,0.921442176482526
373,db4,1401,30,0.9925415949512335,0.9181818181818182,0.9619047619047619,0.9395348837209303,0.9358503090001119
374,db4,1421,30,0.9902467010900746,0.946236559139785,0.88,0.911917098445596,0.9074308262938935
375,db4,1441,30,0.9896729776247849,0.8807339449541285,0.9504950495049505,0.9142857142857143,0.9095471759831673
376,db4,1461,30,0.9862306368330465,0.8376068376068376,0.9514563106796117,0.8909090909090909,0.8856366059493909
377,db4,1481,30,0.9931153184165232,0.9479166666666666,0.9285714285714286,0.9381443298969072,0.934555229258141
378,db4,1501,30,0.9913941480206541,0.89,0.956989247311828,0.922279792746114,0.9184081168343439
379,db4,1521,30,0.9873780837636259,0.8571428571428571,0.9278350515463918,0.8910891089108911,0.8851835292937177
380,db4,1541,30,0.9885255306942053,0.875,0.9423076923076923,0.9074074074074073,0.9020033777827519
381,db4,1561,30,0.9954102122776821,0.9479166666666666,0.9680851063829787,0.9578947368421052,0.9555270548606332
382,db4,1581,30,0.9856569133677567,0.7941176470588235,0.9529411764705882,0.8663101604278074,0.8627845982863438
383,db4,1601,30,0.9896729776247849,0.9029126213592233,0.9207920792079208,0.911764705882353,0.906329945669372
384,db4,1621,30,0.9925415949512335,0.8977272727272727,0.9518072289156626,0.9239766081871345,0.9204937669869341
385,db4,1641,30,0.9885255306942053,0.9009009009009009,0.9174311926605505,0.9090909090909092,0.9030102619263676
386,db4,1661,30,0.9931153184165232,0.925531914893617,0.9456521739130435,0.935483870967742,0.931908070555557
387,db4,1681,30,0.9873780837636259,0.8938053097345132,0.9099099099099099,0.9017857142857143,0.8950827066112115
388,db4,1701,30,0.9919678714859438,0.9247311827956989,0.9247311827956989,0.9247311827956989,0.9204887585532747
389,db4,1721,30,0.9885255306942053,0.9101123595505618,0.8709677419354839,0.8901098901098902,0.8842974754400592
390,db4,1741,30,0.9902467010900746,0.9316239316239316,0.923728813559322,0.9276595744680851,0.9224401184656886
391,db4,1761,30,0.9896729776247849,0.8938053097345132,0.9439252336448598,0.9181818181818181,0.9130617641267325
392,db4,1781,30,0.9902467010900746,0.8932038834951457,0.9387755102040817,0.9154228855721394,0.9105685363261627
393,db4,1801,30,0.9919678714859438,0.9174311926605505,0.9523809523809523,0.9345794392523364,0.9304868150238703
394,db4,1821,30,0.9885255306942053,0.9354838709677419,0.8613861386138614,0.8969072164948454,0.8916932093079851
395,db4,1841,30,0.993689041881813,0.9195402298850575,0.9523809523809523,0.935672514619883,0.9325140417363983
396,db4,1861,30,0.9919678714859438,0.9038461538461539,0.9591836734693877,0.9306930693069307,0.9268947646809255
397,db4,1881,30,0.9908204245553643,0.9439252336448598,0.9099099099099099,0.926605504587156,0.9218878927219208
398,db4,1901,30,0.9868043602983362,0.8532110091743119,0.93,0.8899521531100477,0.883875024014523
399,db4,1921,30,0.9902467010900746,0.9298245614035088,0.9217391304347826,0.925764192139738,0.9205548261976993
400,db4,1941,30,0.993689041881813,0.9363636363636364,0.9626168224299065,0.9493087557603687,0.9460473100735057
401,db4,1961,30,0.9913941480206541,0.9035087719298246,0.9626168224299065,0.9321266968325793,0.9280682175329189
402,db4,1981,30,0.9873780837636259,0.8703703703703703,0.9215686274509803,0.8952380952380952,0.8889393139181734
403,db4,2001,30,0.9868043602983362,0.8416666666666667,0.9619047619047619,0.8977777777777778,0.8930275230010235
404,db4,1,35,0.9873780837636259,0.8777777777777778,0.8777777777777778,0.8777777777777779,0.8711232103246622
405,db4,21,35,0.9925415949512335,0.9032258064516129,0.9545454545454546,0.9281767955801105,0.924639075322136
406,db4,41,35,0.9919678714859438,0.8947368421052632,0.9807692307692307,0.9357798165137614,0.9326223069619262
407,db4,61,35,0.9919678714859438,0.9183673469387755,0.9375,0.9278350515463918,0.9236378353062162
408,db4,81,35,0.9931153184165232,0.941747572815534,0.941747572815534,0.941747572815534,0.9380890362301681
409,db4,101,35,0.9896729776247849,0.8823529411764706,0.9375,0.9090909090909091,0.9040884542735048
410,db4,121,35,0.9896729776247849,0.9024390243902439,0.9487179487179487,0.9249999999999999,0.9197899743355032
411,db4,141,35,0.9919678714859438,0.9391304347826087,0.9391304347826087,0.9391304347826087,0.9348306804828544
412,db4,161,35,0.9885255306942053,0.8556701030927835,0.9325842696629213,0.8924731182795699,0.8873405223057261
413,db4,181,35,0.9822145725760184,0.8103448275862069,0.912621359223301,0.8584474885844748,0.8507017213477239
414,db4,201,35,0.9890992541594952,0.9,0.9090909090909091,0.9045226130653266,0.8987551843281192
415,db4,221,35,0.9856569133677567,0.8416666666666667,0.9439252336448598,0.8898678414096917,0.8838828681075253
416,db4,241,35,0.9908204245553643,0.9166666666666666,0.9339622641509434,0.9252336448598131,0.9203897499101406
417,db4,261,35,0.9879518072289156,0.8715596330275229,0.9313725490196079,0.900473933649289,0.8946271222180812
418,db4,281,35,0.9913941480206541,0.9130434782608695,0.9230769230769231,0.9180327868852459,0.9135067960930694
419,db4,301,35,0.9902467010900746,0.9099099099099099,0.9351851851851852,0.9223744292237445,0.9172699123727989
420,db4,321,35,0.9919678714859438,0.9029126213592233,0.9587628865979382,0.9299999999999999,0.9262127116091265
421,db4,341,35,0.9856569133677567,0.8547008547008547,0.9259259259259259,0.8888888888888888,0.8820421972696354
422,db4,361,35,0.9908204245553643,0.9021739130434783,0.9222222222222223,0.9120879120879122,0.907306899339155
423,db4,381,35,0.9885255306942053,0.9245283018867925,0.8909090909090909,0.9074074074074073,0.901469112553607
424,db4,401,35,0.9919678714859438,0.9090909090909091,0.9615384615384616,0.9345794392523366,0.9307195770034608
425,db4,421,35,0.9931153184165232,0.9473684210526315,0.9278350515463918,0.9374999999999999,0.9339141789764364
426,db4,441,35,0.9896729776247849,0.8990825688073395,0.9333333333333333,0.9158878504672897,0.9105692378099487
427,db4,461,35,0.9908204245553643,0.944954128440367,0.911504424778761,0.9279279279279279,0.9231986110830935
428,db4,481,35,0.9890992541594952,0.9351851851851852,0.8938053097345132,0.9140271493212669,0.9084761040029558
429,db4,501,35,0.9879518072289156,0.8888888888888888,0.9142857142857143,0.9014084507042254,0.8950943902363032
430,db4,521,35,0.9868043602983362,0.8476190476190476,0.9270833333333334,0.8855721393034826,0.8795787658379146
431,db4,541,35,0.9890992541594952,0.9099099099099099,0.9181818181818182,0.914027149321267,0.908218579991109
432,db4,561,35,0.9879518072289156,0.8828828828828829,0.9245283018867925,0.903225806451613,0.8970762798173368
433,db4,581,35,0.9896729776247849,0.8936170212765957,0.9130434782608695,0.9032258064516129,0.8978298478388156
434,db4,601,35,0.9873780837636259,0.8041237113402062,0.9629629629629629,0.8764044943820225,0.8737358531643589
435,db4,621,35,0.9896729776247849,0.9019607843137255,0.92,0.9108910891089109,0.9054605483257511
436,db4,641,35,0.985083189902467,0.8461538461538461,0.8979591836734694,0.8712871287128713,0.8638068021099321
437,db4,661,35,0.9913941480206541,0.9333333333333333,0.9245283018867925,0.9289099526066351,0.9243416711712696
438,db4,681,35,0.9902467010900746,0.8823529411764706,0.9473684210526315,0.9137055837563451,0.9091886716769472
439,db4,701,35,0.9908204245553643,0.8602150537634409,0.963855421686747,0.909090909090909,0.9058962930941059
440,db4,721,35,0.9896729776247849,0.8817204301075269,0.9213483146067416,0.901098901098901,0.8958946230458259
441,db4,741,35,0.9868043602983362,0.8849557522123894,0.9090909090909091,0.8968609865470851,0.8899055346695577
442,db4,761,35,0.9896729776247849,0.8901098901098901,0.9101123595505618,0.8999999999999999,0.8946174643869071
443,db4,781,35,0.993689041881813,0.9292929292929293,0.9583333333333334,0.9435897435897437,0.9403730027457587
444,db4,801,35,0.9885255306942053,0.8585858585858586,0.9340659340659341,0.8947368421052632,0.8895625778903742
445,db4,821,35,0.9931153184165232,0.9339622641509434,0.9519230769230769,0.942857142857143,0.9392427255187055
446,db4,841,35,0.9879518072289156,0.8807339449541285,0.9230769230769231,0.9014084507042254,0.8952759225197686
447,db4,861,35,0.9902467010900746,0.8909090909090909,0.9514563106796117,0.9201877934272301,0.9155607121667806
448,db4,881,35,0.9890992541594952,0.8962264150943396,0.9223300970873787,0.9090909090909091,0.9033995150608518
449,db4,901,35,0.9913941480206541,0.9101123595505618,0.9204545454545454,0.9152542372881356,0.9107374298565497
450,db4,921,35,0.9913941480206541,0.883495145631068,0.9680851063829787,0.9238578680203046,0.9203866582575896
451,db4,941,35,0.9885255306942053,0.8942307692307693,0.9117647058823529,0.9029126213592232,0.8968634170514225
452,db4,961,35,0.9931153184165232,0.9139784946236559,0.9550561797752809,0.934065934065934,0.9306860658631259
453,db4,981,35,0.9856569133677567,0.8660714285714286,0.9065420560747663,0.8858447488584474,0.8784574197535036
454,db4,1001,35,0.9913941480206541,0.88,0.967032967032967,0.9214659685863875,0.9180655149978171
455,db4,1021,35,0.9931153184165232,0.9152542372881356,0.9818181818181818,0.9473684210526316,0.9443556825747925
456,db4,1041,35,0.9902467010900746,0.9134615384615384,0.9223300970873787,0.9178743961352658,0.9127020546732773
457,db4,1061,35,0.9879518072289156,0.875,0.9191919191919192,0.896551724137931,0.8904638272821539
458,db4,1081,35,0.9885255306942053,0.8859649122807017,0.9351851851851852,0.9099099099099098,0.9041639562562427
459,db4,1101,35,0.9856569133677567,0.8333333333333334,0.898876404494382,0.8648648648648649,0.8579879793043163
460,db4,1121,35,0.9879518072289156,0.8468468468468469,0.9591836734693877,0.8995215311004784,0.8951002455465062
461,db4,1141,35,0.9908204245553643,0.9174311926605505,0.9345794392523364,0.925925925925926,0.9210782796462861
462,db4,1161,35,0.9885255306942053,0.8775510204081632,0.9148936170212766,0.8958333333333333,0.8899808016346762
463,db4,1181,35,0.9873780837636259,0.8828828828828829,0.9158878504672897,0.8990825688073394,0.8925240062226278
464,db4,1201,35,0.9919678714859438,0.9099099099099099,0.9619047619047619,0.9351851851851852,0.9313157484072607
465,db4,1221,35,0.9885255306942053,0.918918918918919,0.9026548672566371,0.9107142857142857,0.9046247809697641
466,db4,1241,35,0.9908204245553643,0.9279279279279279,0.9279279279279279,0.9279279279279279,0.9230259671436142
467,db4,1261,35,0.9902467010900746,0.954954954954955,0.8983050847457628,0.925764192139738,0.9210428919375053
468,db4,1281,35,0.9862306368330465,0.8584905660377359,0.91,0.883495145631068,0.8766047248601904
469,db4,1301,35,0.9839357429718876,0.828125,0.9464285714285714,0.8833333333333333,0.8769976258664873
470,db4,1321,35,0.9931153184165232,0.9259259259259259,0.9615384615384616,0.9433962264150944,0.9399220586723076
471,db4,1341,35,0.993689041881813,0.9326923076923077,0.9603960396039604,0.9463414634146341,0.943103594140355
472,db4,1361,35,0.9890992541594952,0.8942307692307693,0.9207920792079208,0.9073170731707317,0.9016364650507805
473,db4,1381,35,0.9902467010900746,0.8942307692307693,0.9393939393939394,0.9162561576354681,0.9113930323085877
474,db4,1401,35,0.9919678714859438,0.9181818181818182,0.9528301886792453,0.9351851851851851,0.9310868537950637
475,db4,1421,35,0.9925415949512335,0.9354838709677419,0.925531914893617,0.9304812834224598,0.9265556072438961
476,db4,1441,35,0.9931153184165232,0.9174311926605505,0.970873786407767,0.9433962264150944,0.9401610382960852
477,db4,1461,35,0.9885255306942053,0.8547008547008547,0.970873786407767,0.909090909090909,0.9050827565533702
478,db4,1481,35,0.9931153184165232,0.9479166666666666,0.9285714285714286,0.9381443298969072,0.934555229258141
479,db4,1501,35,0.9902467010900746,0.9,0.9278350515463918,0.9137055837563451,0.9086564748177666
480,db4,1521,35,0.9890992541594952,0.8857142857142857,0.93,0.9073170731707316,0.9018326543722138
481,db4,1541,35,0.9879518072289156,0.8660714285714286,0.941747572815534,0.9023255813953488,0.8968101792081762
482,db4,1561,35,0.9948364888123924,0.9375,0.967741935483871,0.9523809523809523,0.9497856923823975
483,db4,1581,35,0.9856569133677567,0.803921568627451,0.9425287356321839,0.8677248677248677,0.8632351756073873
484,db4,1601,35,0.9908204245553643,0.9029126213592233,0.9393939393939394,0.9207920792079209,0.9161244030448595
485,db4,1621,35,0.9902467010900746,0.875,0.927710843373494,0.9005847953216374,0.8958847674876017
486,db4,1641,35,0.9890992541594952,0.9009009009009009,0.9259259259259259,0.91324200913242,0.9075243913142161
487,db4,1661,35,0.9931153184165232,0.9042553191489362,0.9659090909090909,0.9340659340659342,0.9310014300612702
488,db4,1681,35,0.9890992541594952,0.9203539823008849,0.9122807017543859,0.9162995594713657,0.9104797795345903
489,db4,1701,35,0.9931153184165232,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9318475073313783
490,db4,1721,35,0.9896729776247849,0.9325842696629213,0.8736842105263158,0.9021739130434784,0.8972605720820122
491,db4,1741,35,0.9896729776247849,0.9145299145299145,0.9304347826086956,0.9224137931034483,0.9169216831995173
492,db4,1761,35,0.9902467010900746,0.8938053097345132,0.9528301886792453,0.9223744292237442,0.9177103855835985
493,db4,1781,35,0.9902467010900746,0.883495145631068,0.9479166666666666,0.9145728643216081,0.9100411385542607
494,db4,1801,35,0.9925415949512335,0.9174311926605505,0.9615384615384616,0.9389671361502349,0.9352899215184854
495,db4,1821,35,0.9879518072289156,0.9247311827956989,0.86,0.8911917098445595,0.8854762452129927
496,db4,1841,35,0.9931153184165232,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9274112943528235
497,db4,1861,35,0.9931153184165232,0.9134615384615384,0.9693877551020408,0.9405940594059407,0.9374094251094243
498,db4,1881,35,0.9913941480206541,0.9532710280373832,0.9107142857142857,0.9315068493150684,0.9271931930075079
499,db4,1901,35,0.9856569133677567,0.8348623853211009,0.9285714285714286,0.8792270531400966,0.8730194691650693
500,db4,1921,35,0.9908204245553643,0.9210526315789473,0.9375,0.9292035398230089,0.924337362778502
501,db4,1941,35,0.9919678714859438,0.9181818181818182,0.9528301886792453,0.9351851851851851,0.9310868537950637
502,db4,1961,35,0.9885255306942053,0.868421052631579,0.9519230769230769,0.908256880733945,0.9032323109208009
503,db4,1981,35,0.9868043602983362,0.8611111111111112,0.9207920792079208,0.8899521531100479,0.8835027792428815
504,db4,2001,35,0.9868043602983362,0.8416666666666667,0.9619047619047619,0.8977777777777778,0.8930275230010235
505,db4,1,45,0.9896729776247849,0.8888888888888888,0.9090909090909091,0.8988764044943819,0.8934984090820747
506,db4,21,45,0.993689041881813,0.9139784946236559,0.9659090909090909,0.9392265193370166,0.9362984056190836
507,db4,41,45,0.9908204245553643,0.868421052631579,0.99,0.9252336448598131,0.9226084431558262
508,db4,61,45,0.9925415949512335,0.9285714285714286,0.9381443298969072,0.9333333333333333,0.9293969883154406
509,db4,81,45,0.9913941480206541,0.912621359223301,0.94,0.9261083743842364,0.9216539213728473
510,db4,101,45,0.9873780837636259,0.8627450980392157,0.9166666666666666,0.888888888888889,0.8826600125514428
511,db4,121,45,0.9908204245553643,0.8943089430894309,0.9734513274336283,0.9322033898305085,0.9282487727976755
512,db4,141,45,0.993689041881813,0.9739130434782609,0.9333333333333333,0.9531914893617022,0.9500568282453046
513,db4,161,45,0.9908204245553643,0.8865979381443299,0.945054945054945,0.9148936170212766,0.9105656115081388
514,db4,181,45,0.9833620195065979,0.8189655172413793,0.9223300970873787,0.8675799086757991,0.8604636151704496
515,db4,201,45,0.9908204245553643,0.91,0.9285714285714286,0.9191919191919193,0.9143787008638803
516,db4,221,45,0.9873780837636259,0.8666666666666667,0.9454545454545454,0.9043478260869566,0.8985785559035296
517,db4,241,45,0.9908204245553643,0.8981481481481481,0.9509803921568627,0.9238095238095237,0.919354712295924
518,db4,261,45,0.9862306368330465,0.8440366972477065,0.9292929292929293,0.8846153846153846,0.8784604153182332
519,db4,281,45,0.9896729776247849,0.8804347826086957,0.9204545454545454,0.8999999999999999,0.8948038623461988
520,db4,301,45,0.9908204245553643,0.9099099099099099,0.9439252336448598,0.926605504587156,0.9218878927219208
